Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by
SRR34288826,AMPLICON,166,2687429352,PRJNA1283912,SAMN49704402,SARS-CoV-2: wastewater surveillance,2096801532,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-07,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459923,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion Torrent Genexus,wastewater,SAT_FRA_FTGS_pool_20230207_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_20230207_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288827,AMPLICON,144,646636850,PRJNA1283912,SAMN49704277,SARS-CoV-2: wastewater surveillance,508068493,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-27,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459922,Germany,Europe,Germany:Frankfurt_Griesheim,Ion GeneStudio S5 Prime,wastewater,BMBF_EGLV_FRGR_20230227_03,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230227_03,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep3
SRR34288828,AMPLICON,152,1037824900,PRJNA1283912,SAMN49704381,SARS-CoV-2: wastewater surveillance,816651349,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-23,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459921,Germany,Europe,Germany:Frankfurt_Non_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_FT24h_pool_20230123_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FT24h_pool_20230123_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288829,AMPLICON,158,1791418950,PRJNA1283912,SAMN49704396,SARS-CoV-2: wastewater surveillance,1380593310,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-15,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459920,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_202302015_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FTGS_pool_202302015_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288830,AMPLICON,157,1672629545,PRJNA1283912,SAMN49704408,SARS-CoV-2: wastewater surveillance,1304138551,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-16,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459919,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_20230216_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FTGS_pool_20230216_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288831,AMPLICON,140,1289627773,PRJNA1283912,SAMN49704385,SARS-CoV-2: wastewater surveillance,1019045928,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-24,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459918,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion Torrent Genexus,wastewater,SAT_FRA_FTGS_pool_20230124_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_FTGS_pool_20230124_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288832,AMPLICON,172,900620314,PRJNA1283912,SAMN49704284,SARS-CoV-2: wastewater surveillance,689490255,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-27,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459917,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230327_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230327_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288833,AMPLICON,142,1086793338,PRJNA1283912,SAMN49704265,SARS-CoV-2: wastewater surveillance,860001351,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-23,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459916,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230123_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,BMBF_EGLV_FRGR_20230123_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288834,AMPLICON,149,1137895376,PRJNA1283912,SAMN49704314,SARS-CoV-2: wastewater surveillance,898526319,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459915,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion Torrent Genexus,wastewater,SAT_BER_FTGS_DOM_pool_20230127_75proz_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_DOM_pool_20230127_75proz_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep6
SRR34288835,AMPLICON,132,1125676705,PRJNA1283912,SAMN49704294,SARS-CoV-2: wastewater surveillance,895389752,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-27,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459914,Germany,Europe,Germany:Berlin_Aircraft_bottom_outlet,Ion Torrent Genexus,wastewater,SAT_BER_FTGS_AL_pool_20230127_75proz_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_AL_pool_20230127_75proz_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep2
SRR34288836,AMPLICON,133,1389817638,PRJNA1283912,SAMN49704419,SARS-CoV-2: wastewater surveillance,1098786429,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-24,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459913,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230124_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_20230124_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288837,AMPLICON,171,1518175367,PRJNA1283912,SAMN49704487,SARS-CoV-2: wastewater surveillance,1175594117,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-25,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459912,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TERGS_20230425_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TERGS_20230425_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288838,AMPLICON,143,1963413757,PRJNA1283912,SAMN49704446,SARS-CoV-2: wastewater surveillance,1516843401,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-17,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459911,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230317_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230317_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288839,AMPLICON,146,1851083827,PRJNA1283912,SAMN49704443,SARS-CoV-2: wastewater surveillance,1431952952,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-16,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459910,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230316_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_20230316_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288840,AMPLICON,151,1989844362,PRJNA1283912,SAMN49704490,SARS-CoV-2: wastewater surveillance,1544189217,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459909,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TERGS_20230427_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TERGS_20230427_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288841,AMPLICON,151,1380510446,PRJNA1283912,SAMN49704267,SARS-CoV-2: wastewater surveillance,1082555280,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-31,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459908,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230131_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230131_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288842,AMPLICON,171,3060642538,PRJNA1283912,SAMN49704390,SARS-CoV-2: wastewater surveillance,2393309598,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-26,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459907,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion Torrent Genexus,wastewater,SAT_FRA_FTGS_pool_20230126_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_20230126_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288843,AMPLICON,145,1297495687,PRJNA1283912,SAMN49704418,SARS-CoV-2: wastewater surveillance,1022231791,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-24,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459906,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TER24h_20230124_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230124_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288844,AMPLICON,111,2311597018,PRJNA1283912,SAMN49704438,SARS-CoV-2: wastewater surveillance,1640952552,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-17,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459905,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230217_DW24,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:57:00Z,1,SAT_FRA_TER24h_20230217_DW24,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep24
SRR34288845,AMPLICON,152,1671404832,PRJNA1283912,SAMN49704489,SARS-CoV-2: wastewater surveillance,1295200297,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-27,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX29460064,Germany,Europe,Germany:Frankfurt_Terminal,Ion Torrent Genexus,wastewater,SAT_FRA_TERGS_20230427_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TERGS_20230427_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288846,AMPLICON,99,56174,PRJNA1283912,SAMN49704382,SARS-CoV-2: wastewater surveillance,106187,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-24,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459904,Germany,Europe,Germany:Frankfurt_Non_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FT24h_pool_20230224_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_FT24h_pool_20230224_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288847,AMPLICON,148,2169444705,PRJNA1283912,SAMN49704475,SARS-CoV-2: wastewater surveillance,1559840609,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459903,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B2_20230110_03,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:57:00Z,1,SAT_FRA_TER24h_B2_20230110_03,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep3b2
SRR34288848,AMPLICON,146,2226696757,PRJNA1283912,SAMN49704476,SARS-CoV-2: wastewater surveillance,1646919786,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459902,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B3_20230110_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_B3_20230110_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep6
SRR34288849,AMPLICON,113,1724459260,PRJNA1283912,SAMN49704341,SARS-CoV-2: wastewater surveillance,1382310347,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-21,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459901,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230421_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230421_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288850,AMPLICON,153,2933249423,PRJNA1283912,SAMN49704470,SARS-CoV-2: wastewater surveillance,2125336068,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459900,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B1_20230110_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_B1_20230110_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288851,AMPLICON,175,762894214,PRJNA1283912,SAMN49704287,SARS-CoV-2: wastewater surveillance,592086927,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-10,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459899,Germany,Europe,Germany:Frankfurt_Griesheim,Ion Torrent Genexus,wastewater,BMBF_EGLV_FRGR_20230410_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,BMBF_EGLV_FRGR_20230410_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288852,AMPLICON,107,1290067584,PRJNA1283912,SAMN49704465,SARS-CoV-2: wastewater surveillance,1034088956,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459898,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230427_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230427_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288853,AMPLICON,114,1923712920,PRJNA1283912,SAMN49704481,SARS-CoV-2: wastewater surveillance,1540307916,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-18,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459897,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TERGS_20230418_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TERGS_20230418_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288854,AMPLICON,118,2479819841,PRJNA1283912,SAMN49704439,SARS-CoV-2: wastewater surveillance,1730422833,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-17,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459896,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230217_DW96,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_20230217_DW96,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep96
SRR34288855,AMPLICON,105,1464986419,PRJNA1283912,SAMN49704371,SARS-CoV-2: wastewater surveillance,1086793609,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-28,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459895,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230428_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_TERGS_20230428_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288856,AMPLICON,121,1550584976,PRJNA1283912,SAMN49704323,SARS-CoV-2: wastewater surveillance,1175149381,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-10,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459894,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230210_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_DOM_pool_20230210_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288857,AMPLICON,170,3404229864,PRJNA1283912,SAMN49704424,SARS-CoV-2: wastewater surveillance,2460389247,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-31,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459893,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230131_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:57:00Z,1,SAT_FRA_TER24h_20230131_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288858,AMPLICON,85,816814813,PRJNA1283912,SAMN49704357,SARS-CoV-2: wastewater surveillance,607003337,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-03,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX29459892,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230303_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_TERGS_20230303_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288859,AMPLICON,121,1792357652,PRJNA1283912,SAMN49704359,SARS-CoV-2: wastewater surveillance,1374538107,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-10,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459891,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230310_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_TERGS_20230310_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288860,AMPLICON,107,1826606597,PRJNA1283912,SAMN49704411,SARS-CoV-2: wastewater surveillance,1272091202,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-16,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459890,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_20230316_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_20230316_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288861,AMPLICON,108,262211519,PRJNA1283912,SAMN49704368,SARS-CoV-2: wastewater surveillance,197788056,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-14,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459889,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230414_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_TERGS_20230414_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288862,AMPLICON,171,1786772933,PRJNA1283912,SAMN49704395,SARS-CoV-2: wastewater surveillance,1377149895,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-15,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459888,Germany,Europe,Germany:Frankfurt_Lavatory_Truck,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FTGS_pool_202302015_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_FTGS_pool_202302015_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
