Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_population_source,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1
SRR27506624,NEB VarSkip 2b Short,AMPLICON,290,260274693,PRJNA934936,SAMN39419474,SARS-CoV-2: wastewater surveillance,128523403,MA_WWS,MASPHL,2023-07-19,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176869,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW430,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW430,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,161129.18215613381,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506627,NEB VarSkip 2b Short,AMPLICON,288,278158506,PRJNA934936,SAMN39419471,SARS-CoV-2: wastewater surveillance,135872288,MA_WWS,MASPHL,2023-07-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176866,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW427,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW427,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,224147.08112206214,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506628,NEB VarSkip 2b Short,AMPLICON,289,303827591,PRJNA934936,SAMN39419470,SARS-CoV-2: wastewater surveillance,146496594,MA_WWS,MASPHL,2023-07-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176865,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW426,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:33:00Z,2,23WW426,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,37286.74615913781,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506629,NEB VarSkip 2b Short,AMPLICON,262,390618425,PRJNA934936,SAMN39419469,SARS-CoV-2: wastewater surveillance,193375221,MA_WWS,MASPHL,2023-07-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176864,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW425,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW425,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,29749.083076206556,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506630,NEB VarSkip 2b Short,AMPLICON,291,234440716,PRJNA934936,SAMN39419468,SARS-CoV-2: wastewater surveillance,116211086,MA_WWS,MASPHL,2023-07-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176863,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW424,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW424,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,126192.4403779811,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506631,NEB VarSkip 2b Short,AMPLICON,291,217595384,PRJNA934936,SAMN39419467,SARS-CoV-2: wastewater surveillance,106462417,MA_WWS,MASPHL,2023-07-17,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176862,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW423,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW423,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,134191.17647058822,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506632,NEB VarSkip 2b Short,AMPLICON,289,234500902,PRJNA934936,SAMN39419404,SARS-CoV-2: wastewater surveillance,127016765,MA_WWS,MASPHL,2023-06-15,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176861,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW359,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW359,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,150928.1052744196,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506633,NEB VarSkip 2b Short,AMPLICON,290,273329750,PRJNA934936,SAMN39419466,SARS-CoV-2: wastewater surveillance,135703158,MA_WWS,MASPHL,2023-07-15,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176860,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW422,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW422,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,69251.4630923164,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506634,NEB VarSkip 2b Short,AMPLICON,290,301965930,PRJNA934936,SAMN39419465,SARS-CoV-2: wastewater surveillance,159989185,MA_WWS,MASPHL,2023-07-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176859,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW421,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW421,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,128170.55964884779,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506635,NEB VarSkip 2b Short,AMPLICON,268,216563012,PRJNA934936,SAMN39419464,SARS-CoV-2: wastewater surveillance,111157347,MA_WWS,MASPHL,2023-07-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176858,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW420,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T04:46:00Z,2,23WW420,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,38503.02240132748,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506654,NEB VarSkip 2b Short,AMPLICON,288,287250547,PRJNA934936,SAMN39419531,SARS-CoV-2: wastewater surveillance,130731546,MA_WWS,MASPHL,2023-08-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176839,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW487,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW487,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,383493.9384519739,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506655,NEB VarSkip 2b Short,AMPLICON,291,172664623,PRJNA934936,SAMN39419530,SARS-CoV-2: wastewater surveillance,72665198,MA_WWS,MASPHL,2023-08-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176838,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW486,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW486,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,348414.64776152733,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506656,NEB VarSkip 2b Short,AMPLICON,292,268164504,PRJNA934936,SAMN39419529,SARS-CoV-2: wastewater surveillance,128799743,MA_WWS,MASPHL,2023-08-15,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176837,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW485,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2024-01-12T17:02:00Z,1,23WW485,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,1110992.0864697935,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506657,NEB VarSkip 2b Short,AMPLICON,291,284477479,PRJNA934936,SAMN39419528,SARS-CoV-2: wastewater surveillance,129542257,MA_WWS,MASPHL,2023-08-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176836,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW484,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW484,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,923119.5004257736,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506663,NEB VarSkip 2b Short,AMPLICON,262,220631382,PRJNA934936,SAMN39419523,SARS-CoV-2: wastewater surveillance,104051638,MA_WWS,MASPHL,2023-08-09,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176830,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW479,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW479,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,191759.66821070772,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506664,NEB VarSkip 2b Short,AMPLICON,289,224366115,PRJNA934936,SAMN39419522,SARS-CoV-2: wastewater surveillance,104488951,MA_WWS,MASPHL,2023-08-09,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176829,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW478,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW478,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,476633.4098534346,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506665,NEB VarSkip 2b Short,AMPLICON,287,242057492,PRJNA934936,SAMN39419521,SARS-CoV-2: wastewater surveillance,118868451,MA_WWS,MASPHL,2023-08-09,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176828,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW477,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:43:00Z,2,23WW477,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,271324.55805672135,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506666,NEB VarSkip 2b Short,AMPLICON,291,286303601,PRJNA934936,SAMN39419520,SARS-CoV-2: wastewater surveillance,132460712,MA_WWS,MASPHL,2023-08-08,innovaprep ultrafiltration,public,"run.zq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176827,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW476,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW476,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,383305.97149558,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506669,NEB VarSkip 2b Short,AMPLICON,286,323583454,PRJNA934936,SAMN39419494,SARS-CoV-2: wastewater surveillance,153201936,MA_WWS,MASPHL,2023-07-28,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176824,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW450,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW450,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,162975.39022445024,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506675,NEB VarSkip 2b Short,AMPLICON,287,253722919,PRJNA934936,SAMN39419488,SARS-CoV-2: wastewater surveillance,119713425,MA_WWS,MASPHL,2023-07-26,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176818,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW444,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW444,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,95631.13061435208,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506676,NEB VarSkip 2b Short,AMPLICON,287,277935001,PRJNA934936,SAMN39419487,SARS-CoV-2: wastewater surveillance,135358018,MA_WWS,MASPHL,2023-07-26,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176817,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW443,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:26:00Z,2,23WW443,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,158733.57228195938,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506679,NEB VarSkip 2b Short,AMPLICON,287,300800030,PRJNA934936,SAMN39419569,SARS-CoV-2: wastewater surveillance,135405973,MA_WWS,MASPHL,2023-08-30,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176814,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW525,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:29:00Z,2,23WW525,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,167487.246253587,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506684,NEB VarSkip 2b Short,AMPLICON,264,289459124,PRJNA934936,SAMN39419565,SARS-CoV-2: wastewater surveillance,132107547,MA_WWS,MASPHL,2023-08-29,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176809,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW521,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW521,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,237077.73934455065,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506685,NEB VarSkip 2b Short,AMPLICON,276,343810826,PRJNA934936,SAMN39419564,SARS-CoV-2: wastewater surveillance,153064924,MA_WWS,MASPHL,2023-08-29,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176808,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW520,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:27:00Z,2,23WW520,MASPHL,SRP483402,107565,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,381419.96320147195,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506686,NEB VarSkip 2b Short,AMPLICON,288,233251453,PRJNA934936,SAMN39419563,SARS-CoV-2: wastewater surveillance,107111139,MA_WWS,MASPHL,2023-08-29,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176807,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW519,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:32:00Z,2,23WW519,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,520636.2478777589,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506691,NEB VarSkip 2b Short,AMPLICON,287,246868935,PRJNA934936,SAMN39419558,SARS-CoV-2: wastewater surveillance,111037900,MA_WWS,MASPHL,2023-08-26,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176802,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW514,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:33:00Z,2,23WW514,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,373108.7556265427,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR27506692,NEB VarSkip 2b Short,AMPLICON,284,335079158,PRJNA934936,SAMN39419557,SARS-CoV-2: wastewater surveillance,148237474,MA_WWS,MASPHL,2023-08-24,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX23176801,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW513,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2025-01-24T00:00:00Z,2025-01-24T05:34:00Z,2,23WW513,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,260352.91608913525,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
